timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 01:21:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:22:00,-1671111890032037,3100000,-201094,-201094,-201094,-201094,0,3100000,792823654456035511
2023-04-22 01:23:00,-323440975980257,600000,-201094,-201094,-201094,-201094,0,600000,792823654456035511
2023-04-22 01:24:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:25:00,500000000000000,-921969,-201094,-201094,-201094,-201094,500000000000000,0,792823654456035511
2023-04-22 01:26:00,972587101661214,-1781972,-201094,-201094,-201094,-201094,2000000000000000,1905905,792823654456035511
2023-04-22 01:27:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:28:00,898362507747238,-1656525,-201094,-201094,-201094,-201094,898362507747238,0,792823654456035511
2023-04-22 01:29:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:30:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:31:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:32:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:33:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:34:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:35:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:36:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:37:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:38:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:39:00,-6077818188116863,11274674,-201094,-201094,-201094,-201094,0,11274674,792823208869772073
2023-04-22 01:40:00,1011782706613486,-1865666,-201094,-201094,-201094,-201094,1011782706613486,0,792823208869772073
2023-04-22 01:41:00,-1886738245995096,3500000,-201094,-201094,-201094,-201094,0,3500000,792823208869772073
2023-04-22 01:42:00,0,0,-201094,-201094,-201094,-201094,0,0,792823208869772073
2023-04-22 01:43:00,0,0,-201094,-201094,-201094,-201094,0,0,792823208869772073
2023-04-22 01:44:00,-7063798425916692642,13108746722,-201086,-201091,-201091,-201086,0,13108746722,792823208869772073
2023-04-22 01:45:00,0,0,-201086,-201086,-201086,-201086,0,0,792823208869772073
2023-04-22 01:46:00,510000000000000,-941130,-201086,-201086,-201086,-201086,510000000000000,0,792823208869772073
2023-04-22 01:47:00,-10773094065613986,20000000,-201086,-201086,-201086,-201086,0,20000000,792823208869772073
2023-04-22 01:48:00,0,0,-201086,-201086,-201086,-201086,0,0,792823208869772073
2023-04-22 01:49:00,0,0,-201086,-201086,-201086,-201086,0,0,792823208869772073
2023-04-22 01:50:00,0,0,-201086,-201086,-201086,-201086,0,0,792823208869772073
2023-04-22 01:51:00,0,0,-201086,-201086,-201086,-201086,0,0,792823208869772073
2023-04-22 01:52:00,-1337696849377527192,2483585000,-201085,-201086,-201086,-201085,0,2483585000,792823208869772073
