timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:17:00,5943620398420480615,-11018150416,-201066,-201065,-201066,-201065,6150736674731308801,384332743,8006920486104208865
2023-04-22 02:18:00,28149343133677069,-51874562,-201066,-201066,-201066,-201066,194280516637374587,308279103,8006479241144247862
2023-04-22 02:19:00,16842345243109387020,-31218717552,-201068,-201066,-201068,-201066,17111843590382542493,500000000,8006479241144247862
2023-04-22 02:20:00,391007814219161792,-724677062,-201068,-201068,-201068,-201068,409118175955556196,33600168,7144017120640689328
2023-04-22 02:21:00,17318923481430644,-32099563,-201068,-201068,-201068,-201068,17318923481430644,0,7144017120640689328
2023-04-22 02:22:00,-32193253524024982060,59816927569,-201064,-201068,-201068,-201059,41708930666259059955,137171366321,7144017120640689328
2023-04-22 02:23:00,18273543206676268856,-33878226125,-201066,-201064,-201066,-201064,18322605772937011727,91052694,7144034904658482871
2023-04-22 02:24:00,-67926951128770637,126062226,-201066,-201066,-201066,-201066,8921250000000000,142600000,7148425441721759057
2023-04-22 02:25:00,1783991063857881929,-3307037968,-201066,-201066,-201066,-201066,1785753326305027599,3270000,7148425441721759057
2023-04-22 02:26:00,36322165335251034239,-67314777906,-201071,-201071,-201071,-201071,37043982843853510951,1338794178,8503549158163287341
2023-04-22 02:27:00,19852938419969451,-36699622,-201071,-201071,-201071,-201071,66240584384714312,86038003,8503549158163287341
2023-04-22 02:28:00,-970000000000000000,1799182406,-201071,-201071,-201071,-201071,30000000000000000,1854770154,8503549158163287341
2023-04-22 02:29:00,9586182934909797428,-17713103267,-201072,-201074,-201074,-201072,35750973952476064251,48518774923,8503549158163287341
2023-04-22 02:30:00,-13158895095121147994,24406129674,-201070,-201070,-201070,-201070,5396645715327231,24416129674,7148445330874418917
2023-04-22 02:31:00,35432836297295033,-65617146,-201070,-201070,-201070,-201070,56993978893467591,39992819,7148444253311266907
2023-04-22 02:32:00,225593266868851940,-417947230,-201070,-201070,-201070,-201070,267105903767407803,77000000,7148444253311266907
2023-04-22 02:33:00,1019013686233151987,-1888217706,-201070,-201070,-201070,-201070,1019013686233151987,0,7148444253311266907
2023-04-22 02:34:00,-38928528163059962908,72222794713,-201066,-201070,-201070,-201066,60442524957646167,72334830516,7148443220772904168
2023-04-22 02:35:00,-56905065306279526352,105637333630,-201059,-201066,-201066,-201059,1304066328707919834,108055028129,7032159327617585390
2023-04-22 02:36:00,-46075188547549551960,85585928119,-201053,-201058,-201058,-201053,642880753442838319,86779206567,7032158272004509096
2023-04-22 02:37:00,160934242899637121,-298720771,-201053,-201053,-201053,-201053,160934242899637121,0,7032156645321977149
2023-04-22 02:38:00,38774393627505051640,-71954575938,-201058,-201054,-201058,-201054,38774393627505051640,0,7032156080021965913
2023-04-22 02:39:00,19472443687064885945,-36122326480,-201058,-201058,-201060,-201058,19617278086894265500,268913433,7032156080021965913
2023-04-22 02:40:00,-928803713224019721,1724751064,-201060,-201060,-201060,-201060,126000000000000000,1958461247,7032154572737105503
2023-04-22 02:41:00,31277700608567473174,-58005316523,-201064,-201061,-201064,-201061,31320801577986828450,80000000,7612017281112133899
2023-04-22 02:42:00,62257727626835456065,-115374289268,-201071,-201064,-201071,-201064,74870167266093206216,23400000000,8467754673264535294
2023-04-22 02:43:00,19237924445973589230,-35642457214,-201073,-201071,-201073,-201071,19237924445973589230,0,8467754203134380087
2023-04-22 02:44:00,67631694869749423478,-125244895296,-201080,-201073,-201080,-201073,68871806858598793272,2298058452,8467753269496371815
2023-04-22 02:45:00,-839270243391705318,1555272812,-201079,-201080,-201080,-201079,0,1555272812,8467750423709988737
2023-04-22 02:46:00,-13521161346309580725,25058233299,-201078,-201079,-201079,-201078,0,25058233299,8467747568523853937
2023-04-22 02:47:00,2793300116836577753,-5170790741,-201078,-201078,-201078,-201078,3348354309665291881,1028698573,8467747568523853937
2023-04-22 02:48:00,-13011544159253203511,24116355160,-201077,-201078,-201078,-201077,3999999908643593,24123761089,8467744670637110203
2023-04-22 02:49:00,-14706232968410800357,27261266432,-201077,-201077,-201077,-201076,23670273038680393,27305097305,8467744670637110203
2023-04-22 02:50:00,-1110643685785343926,2059292059,-201075,-201076,-201076,-201075,164714547145164457,2364343857,8467743708644084399
2023-04-22 02:51:00,-14367695464095964704,26638020908,-201074,-201075,-201075,-201074,56025614993326079,26741784435,8403113557816382068
2023-04-22 02:52:00,-32701922793745901181,60716063201,-201071,-201074,-201074,-201067,38609963849470945967,132266524161,8403111666508602048
2023-04-22 02:53:00,-21685910341589969,40422827,-201071,-201071,-201071,-201071,108063742037463871,240656205,8403109745632014007
2023-04-22 02:54:00,-9435059570507624465,17500876811,-201071,-201071,-201071,-201070,30000000000000000,17556470316,8403109745632014007
2023-04-22 02:55:00,-124824124465720347914,231716928870,-201055,-201070,-201070,-201055,2656063031104434022,236644852107,6967505158130615419
2023-04-22 02:56:00,5577613210877674519,-10349997287,-201055,-201055,-201056,-201055,6008725696122040742,800870097,6967505158130615419
2023-04-22 02:57:00,18112706596121848879,-33584729315,-201058,-201056,-201058,-201054,30749881366626760589,23475261517,6967504115705698071
2023-04-22 02:58:00,43100206790626368050,-79939949751,-201063,-201058,-201063,-201058,44858027633185145942,3264420997,8393867105192122918
2023-04-22 02:59:00,-1234009234633762127,2290768721,-201063,-201063,-201063,-201063,70000000000000000,2420576462,8393867105192122918
2023-04-22 03:00:00,-6369593224130999390,11824093957,-201062,-201062,-201062,-201062,15000000000000000,11851910496,8393867105192122918
2023-04-22 03:01:00,185602296555166524,-344194608,-201062,-201062,-201062,-201062,191500000000000000,10948442,8393867105192122918
2023-04-22 03:02:00,5949604490598965166,-11029992255,-201063,-201062,-201063,-201062,7780341004650813729,3398353551,8393867105192122918
2023-04-22 03:03:00,-340326364331882851,631750000,-201062,-201062,-201062,-201062,5392508718505140,641750000,8393867105192122918
2023-04-22 03:04:00,-6717453082342823067,12471831375,-201062,-201062,-201062,-201062,1037920796102405373,14396632955,8393867105192122918
2023-04-22 03:05:00,-2733808051081828845,5076201325,-201061,-201062,-201062,-201061,574581772788325585,6141824120,8393910674811941216
2023-04-22 03:06:00,17209026797630300945,-31829199981,-201063,-201061,-201063,-201057,62423611326236845022,83954131158,8393910674811941216
2023-04-22 03:07:00,1033773946804584260,-1889899923,-201063,-201065,-201065,-201063,15581000000000000000,26999287181,8393910674811941216
2023-04-22 03:08:00,1156285840618982891,-2141485217,-201063,-201063,-201063,-201063,2532704971930852134,2554803286,8393910674811941216
2023-04-22 03:09:00,680317915568735991,-1261465474,-201064,-201064,-201064,-201064,680317915568735991,0,8394475861732635317
2023-04-22 03:10:00,49939471595559778,-92365528,-201064,-201064,-201064,-201064,175697812658038001,233417501,8394475884949860823
