timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 01:24:00,-37655113298165952904,54681706,-272599,-272599,-272599,-272599,0,54681706,23432689217564930096
2023-04-22 01:25:00,-12653377820810000000000,18386940951,-272586,-272598,-272598,-272586,42722179190000000000,18448993460,23446991068816923847
2023-04-22 01:26:00,-1862330178125591927628,2708410107,-272584,-272585,-272585,-272584,137669821874408072372,2908410107,23446991068816923847
2023-04-22 01:27:00,3473976615596906089857,-5045321538,-272587,-272583,-272587,-272583,4219976615596906089857,1084982481,23446991068816923847
2023-04-22 01:28:00,12090300000000000000000,-17548703572,-272600,-272588,-272600,-272588,12090300000000000000000,0,23432689217564930096
2023-04-22 01:29:00,3225050760937639997774,-4670910808,-272603,-272599,-272603,-272595,7678950760937639997774,6468631298,23232710388611857273
2023-04-22 01:30:00,29392932007516898499762,-42555091219,-272634,-272606,-272635,-272606,30861748834944233150479,2125384709,23294102042828020448
2023-04-22 01:31:00,-19957800747447508795133,28919334937,-272613,-272629,-272629,-272613,5688550040231604955868,37155930434,23046120207394517555
2023-04-22 01:32:00,-5741281303054351078430,8343187155,-272607,-272612,-272612,-272596,10454809506445582225226,23505976428,23232710388611857273
2023-04-22 01:33:00,-20615999866812277054989,29947780079,-272586,-272607,-272607,-272584,1681216508635496113240,32388453146,23447385144321586712
2023-04-22 01:34:00,12185509613177447501896,-17689785838,-272598,-272587,-272598,-272587,12192300000000000000000,9861339,23433083293069592961
2023-04-22 01:35:00,8023257520824688079809,-11631941443,-272606,-272598,-272609,-272598,10346472838965344389696,3370717152,23233104464116520138
2023-04-22 01:36:00,-18297797028345743859326,26576057677,-272588,-272605,-272605,-272588,0,26576057677,23447385144321586712
2023-04-22 01:37:00,1797110806743316554089,-2589246455,-272589,-272589,-272604,-272589,15920427060873974322115,20513679948,23447385144321586712
2023-04-22 01:38:00,48000000000000000000,-69698992,-272590,-272590,-272590,-272590,48000000000000000000,0,23447385144321586712
2023-04-22 01:39:00,4391596941328862071939,-6375417722,-272594,-272591,-272594,-272591,4391596941328862071939,0,23433083293069592961
2023-04-22 01:40:00,-8286844417595732275168,12049528301,-272586,-272592,-272592,-272584,3305947107075721837671,16851694383,23447385144321586712
2023-04-22 01:41:00,-13216260452356666850872,19231390270,-272572,-272581,-272584,-272572,480000000000000000000,19929349298,23770258273554527275
2023-04-22 01:42:00,-8390408385272505507089,12227904239,-272564,-272571,-272571,-272562,3978142013775480848189,18018663594,23770258273554527275
2023-04-22 01:43:00,-8278610762147541411536,12069899919,-272555,-272562,-272562,-272555,295789739594457087186,12500748764,23770258273554527275
2023-04-22 01:44:00,-2009895151085369364213,2931952594,-272553,-272555,-272555,-272553,120000000000000000000,3106799308,23770258273554527275
2023-04-22 01:45:00,1368700046343790493367,-1978822874,-272554,-272554,-272563,-272554,12158500000000000000000,15730623525,23770258273554527275
2023-04-22 01:46:00,7581400000000000000000,-11043067195,-272562,-272555,-272562,-272555,7581400000000000000000,0,23770258273554527275
2023-04-22 01:47:00,-16340469119356176070948,23836556793,-272546,-272561,-272561,-272546,498813369365304761305,24563608990,25613531313220270206
2023-04-22 01:48:00,-23100634965710411612411,33763815349,-272524,-272546,-272546,-272524,2198735713373677249519,36974068182,25625275773871492860
2023-04-22 01:49:00,-6216091691093044431114,9117233781,-272518,-272524,-272531,-272518,13743227931683017589171,29201664209,25625275773871492860
2023-04-22 01:50:00,-499500478169939483663,733709296,-272518,-272519,-272519,-272517,1686299521830060516337,3199809592,25625275773871492860
2023-04-22 01:51:00,-4217240576140677298842,6175566196,-272514,-272518,-272518,-272514,261059423859322701158,6557391516,25625275773871492860
2023-04-22 01:52:00,-16590761945318332219869,24336406326,-272498,-272514,-272514,-272498,13036558359027776139498,43429041589,23893943257086298272
2023-04-22 01:53:00,9183122686417799322414,-13448707489,-272507,-272498,-272507,-272496,10811922686417799322414,2389458608,25625275773871492860
2023-04-22 01:54:00,-9492317539477194201680,13922305292,-272498,-272506,-272506,-272497,2853506182123887537108,18101708917,23893943257086298272
2023-04-22 01:55:00,-8145152365277080909706,11954287011,-272489,-272496,-272496,-272489,651610594060433282213,12909983568,23893943257086298272
2023-04-22 01:56:00,4980609625093756021762,-7292172821,-272494,-272488,-272494,-272482,12429185852433051560846,10939568216,23893943257086298272
2023-04-22 01:57:00,1259001385259264200000,-1845500286,-272494,-272495,-272496,-272495,1259001385259264200000,0,23893943257086298272
2023-04-22 01:58:00,6912977156884099941061,-10127581154,-272503,-272495,-272503,-272495,8003277156884099941061,1599796047,25631154321815147579
2023-04-22 01:59:00,5213365291178191033416,-7633475163,-272507,-272503,-272508,-272503,5831364883629159814315,905666309,25631154321815147579
2023-04-22 02:00:00,12297618304523488949998,-17993585954,-272519,-272507,-272519,-272507,12300299999000000000000,3930000,25631154321815147579
2023-04-22 02:01:00,22767220818994860298323,-33252771910,-272541,-272520,-272544,-272520,25960150286021636279057,4663065680,25620006721491506296
2023-04-22 02:02:00,-6806866847212749898078,9948865922,-272534,-272539,-272539,-272534,2192200000000000000000,13148758878,25637754600183927741
2023-04-22 02:03:00,-6514900000000000000000,9525045211,-272528,-272533,-272533,-272528,0,9525045211,25631443387483454718
2023-04-22 02:04:00,10185442211659660002947,-14874059039,-272538,-272529,-272538,-272529,10190915111129966623189,8000000,25637754600183927741
2023-04-22 02:05:00,-3006942286123269004696,4394024229,-272535,-272537,-272537,-272535,0,4394024229,25637754600183927741
2023-04-22 02:06:00,-37896538092235772374622,55490276908,-272499,-272534,-272534,-272499,3342442422928768700985,60385975169,23793971059363637091
2023-04-22 02:07:00,10000000000000000000000,-14646004627,-272508,-272500,-272508,-272500,10000000000000000000000,0,25525303576148831679
2023-04-22 02:08:00,1000000000000000000000,-1463835373,-272509,-272509,-272509,-272509,1000000000000000000000,0,25525303576148831679
2023-04-22 02:09:00,-27751454543847075435075,40721719859,-272482,-272508,-272508,-272482,2801455034165269193171,44830124944,23793971059363637091
2023-04-22 02:10:00,175000000000000000000,-256865145,-272482,-272482,-272482,-272482,175000000000000000000,0,23793971059363637091
2023-04-22 02:11:00,-4862084841332917539554,7161897690,-272477,-272481,-272481,-272467,11201378683405125843270,23619726102,23509452737339416456
2023-04-22 02:12:00,13243236708043813762142,-19434809073,-272490,-272478,-272490,-272478,13243236708043813762142,0,23794327563812478784
2023-04-22 02:13:00,-7476612244767591548043,10979883102,-272483,-272490,-272490,-272483,0,10979883102,23794597358026831928
2023-04-22 02:14:00,6764083529753102872994,-9923919789,-272490,-272484,-272490,-272484,6764083529753102872994,0,23794597358026831928
2023-04-22 02:15:00,5077226303143831646,-5978774,-272490,-272491,-272491,-272490,1005077226303143831646,1468036572,23794597358026831928
2023-04-22 02:16:00,23976746501820398497780,-35122974003,-272513,-272489,-272513,-272489,24250000000000000000000,401172132,25525929874812026516
2023-04-22 02:17:00,1041120909529020029171,-1517807088,-272514,-272512,-272514,-272509,4790900000000000000000,5493162468,25525929874812026516
2023-04-22 02:18:00,5748500000000000000000,-8408115616,-272519,-272515,-272519,-272515,5748500000000000000000,0,25525929874812026516
2023-04-22 02:19:00,2846934004801789267188,-4154513044,-272522,-272520,-272527,-272520,8244695738172176937645,7896705642,25525929874812026516
2023-04-22 02:20:00,-7034158795215912719859,10296751215,-272516,-272521,-272521,-272516,0,10296751215,25525929874812026516
2023-04-22 02:21:00,11115188099585111082455,-16251226423,-272526,-272516,-272526,-272516,11127300000000000000000,17724029,25525929874812026516
2023-04-22 02:22:00,-5038236138728751215975,7374458599,-272521,-272519,-272521,-272519,2000000000000000000000,10298743495,25525929874812026516
